word,confidence,bbox
nicht,69.3939437866211,"677,1702,765,1726"
genot.,4.2042388916015625,"17,1724,98,1747"
I,90.5509033203125,"129,1722,143,1744"
begin!,39.755096435546875,"172,1718,296,1756"
looking*at,77.40045928955078,"308,1728,494,1749"
der,96.17923736572266,"523,1728,577,1749"
"brooches,",85.15596008300781,"604,1728,772,1757"
"tings,",93.29463958740234,"17,1748,111,1774"
"scarfpins,",38.984256744384766,"139,1750,307,1777"
one,93.290313720703125,"336,1757,393,1774"
tsing,90.19618225097656,"421,1752,506,1779"
mit,92.973968505859375,"534,1755,589,1777"
anoddé™,30.706871032714844,"610,1756,772,1779"
Young,96.16944885253906,"16,1775,129,1802"
lady,96.22623443603516,"153,1775,227,1803"
begin,91.0893325805664,"253,1778,342,1805"
talking.,78.97338104248047,"372,1780,505,1807"
showing,96.24918365478516,"528,1782,670,1808"
dem,96.29181671142578,"696,1784,766,1805"
"me,",53.21976089477539,"16,1808,73,1827"
und,53.21976089477539,"92,1804,154,1827"
ver’,93.218994140625,"171,1806,235,1828"
soon,96.49706268310547,"253,1811,328,1829"
I,93.94501495361328,"347,1807,360,1830"
find,95.80718994140625,"378,1807,440,1831"
me,95.369842529296875,"459,1813,506,1832"
von,91.5321273803711,"524,1814,584,1832"
ver’,91.5321273803711,"601,1810,664,1833"
pret-.,0,"685,1812,785,1835"
‘ty,33.62779998779297,"0,1831,52,1857"
pair,96.2969970703125,"74,1833,142,1857"
cuff,91.3754653930664,"164,1834,229,1855"
buttons,95.4419174194336,"252,1834,380,1856"
mit!,78.4570541381836,"404,1837,458,1857"
ehrysogtom,83.54985809326172,"483,1835,680,1864"
set-,0,"705,1840,766,1861"
-tung-mit,0,"0,1853,162,1885"
dem,95.49543762207031,"184,1860,253,1883"
"in,’",62.10023498535156,"275,1861,323,1887"
und,69.76575469970703,"340,1863,401,1884"
Ich,96.75164031982422,"424,1862,478,1886"
pay,93.14422607421875,"498,1870,554,1890"
.sex,0,"571,1870,635,1890"
dollar.,57.23545455932617,"657,1867,771,1893"
Ach!,79.91715240478516,"18,1887,93,1910"
mein,86.63713073730469,"123,1890,202,1910"
Gott.,95.58536529541016,"228,1889,311,1911"
Ich,16.174560546875,"338,1890,391,1912"
_hahe:finftzehn,16.174560546875,"417,1891,672,1916"
pair,95.752899169921875,"700,1894,768,1918"
cuff,46.06599426269531,"0,1899,82,1941"
buttons,87.63664245605469,"101,1915,229,1937"
siretty.,50.280555725097656,"249,1917,374,1940"
Ich,93.60795593261719,"397,1917,449,1940"
bin,92.80934143066406,"471,1918,520,1940"
rieh,82.2246322631836,"541,1919,608,1943"
mit,95.86299896240234,"628,1920,683,1948"
cuff,50.63964080810547,"703,1922,769,1944"
buttons.,85.937835693359375,"17,1941,154,1964"
Vat,95.95648193359375,"177,1943,238,1965"
Iss,88.270050048828125,"259,1944,300,1966"
it_I,84.51819610595703,"322,1944,380,1966"
shall,94.878387451171875,"398,1945,478,1968"
do.,68.82275390625,"497,1946,534,1973"
mit,68.82275390625,"555,1947,611,1975"
all,76.54561614990234,"631,1948,678,1975"
dose,96.353271484375,"692,1949,769,1971"
cuff,89.3890380859375,"17,1969,82,1992"
buttons?,95.7238998413086,"101,1970,248,1993"
I,83.5302505493164,"268,1971,280,1993"
haff,85.59899139404297,"301,1971,367,1994"
not,93.29570007324219,"386,1974,440,1995"
finftzehn{arms,43.47803497314453,"459,1973,716,2003"
to,96.5416488647461,"733,1978,768,1999"
vare,91.52870178222656,"16,2001,91,2019"
dem|,35.47660827636719,"110,1997,181,2020"
"mit"")",17.987167358398438,"198,1993,294,2031"
ree,1.9796295166015625,"471,2005,545,2030"
"|""",41.6196403503418,"623,2008,624,2011"
“You,95.88177490234375,"49,2024,134,2048"
might,87.25299072265625,"166,2026,267,2053"
give,34.1396484375,"295,2027,366,2058"
them,95.2518081665039,"395,2028,479,2052"
away,94.674163818359375,"508,2020,601,2056"
to,94.69928741455078,"628,2032,661,2058"
your,94.69928741455078,"682,2033,768,2057"
"friends.""’",71.43563079833984,"18,2053,166,2076"
aes,20.1541748046875,"266,2056,328,2078"
la,46.60554885864258,"483,2072,496,2081"
"boat,",29.106033325195312,"633,2072,701,2088"
“Dot,94.2880630493164,"48,2081,128,2104"
vould,96.36028289794922,"148,2082,239,2104"
not,96.46623229980469,"259,2083,313,2105"
cure,96.35363006591797,"332,2088,404,2105"
me,96.109649658203125,"423,2089,471,2106"
loft.,19.697341918945312,"484,2084,534,2110"
buving!,51.64768600463867,"552,2085,677,2115"
dem.,94.44586944580078,"687,2086,767,2109"
I,88.83576965332031,"19,2108,32,2130"
vant,65.58332824707031,"57,2111,138,2131"
to,89.79454040527344,"159,2111,191,2132"
quit,89.79454040527344,"217,2111,284,2135"
buying,86.32231140136719,"307,2110,426,2136"
dese,92.36162567138672,"448,2112,520,2140"
Vorld’s',50.50959777832031,"543,2104,676,2148"
Fair,93.523956298828125,"697,2114,768,2144"
chewelry.,77.15934753417969,"17,2134,181,2161"
I:fear,64.56560516357422,"202,2136,305,2159"
me,96.90239715576172,"325,2142,373,2160"
I,95.355987548828125,"394,2138,406,2160"
buy,85.0547866821289,"427,2138,489,2165"
einjphony,53.780860900878906,"509,2140,683,2166"
dia-,74.42048645019531,"701,2142,767,2164"
mond,96.68058776855469,"18,2164,109,2186"
yet,96.10990142822266,"128,2165,181,2189"
in,95.76005554199219,"199,2165,232,2187"
dis,93.0024185180664,"251,2164,299,2188"
demporary,92.12284088134766,"316,2164,503,2192"
aberration,95.69034576416016,"523,2167,702,2192"
off,95.50578308105469,"724,2169,768,2192"
der:,68.21402740478516,"17,2192,71,2214"
"mind"").",5.502471923828125,"90,2191,232,2215"
|,81.6623764038086,"283,2198,285,2209"
4,89.95195770263672,"572,2219,574,2221"
“Phony,92.64788818359375,"49,2219,180,2245"
diamonds,95.80677795410156,"203,2220,366,2248"
