word,confidence,bbox
through,96.28011322021484,"632,1966,769,2002"
Space.,78.13935852050781,"10,2003,99,2022"
>,13.378616333007812,"726,2017,752,2034"
But,94.55294036865234,"40,2034,93,2054"
the,96.097503662109375,"128,2032,178,2055"
litte,84.6164321899414,"208,2033,287,2056"
wire,95.9178466796875,"320,2034,393,2058"
at,95.5931167602539,"420,2036,456,2059"
the,95.5931167602539,"486,2035,539,2065"
top,95.90208435058594,"569,2037,623,2067"
of,94.99519348144531,"649,2032,688,2063"
the,96.32038879394531,"714,2034,771,2076"
Post-Dispatch,16.525733947753906,"10,2071,248,2101"
building,24.670761108398438,"280,2073,416,2104"
caught,94.74784851074219,"445,2074,563,2105"
every,94.92774963378906,"588,2080,683,2109"
one,93.28601837158203,"707,2076,770,2113"
of,94.31232452392578,"7,2113,38,2133"
them,94.31232452392578,"63,2112,145,2133"
as,95.02479553222656,"168,2119,201,2133"
they,96.20140075683594,"227,2113,298,2138"
went,96.20915222167969,"325,2117,404,2135"
flashing,96.12255859375,"428,2113,560,2142"
by.,94.706146240234375,"583,2115,632,2142"
:,76.14100646972656,"732,2115,735,2116"
s,0,"821,2140,825,2143"
Ping!,84.52022552490234,"40,2147,126,2169"
_,0,"824,2165,831,2172"
They,96.5693130493164,"36,2182,118,2209"
impinged,96.24980163574219,"140,2185,291,2211"
themselves,95.06742095947266,"312,2184,499,2210"
upon,96.50868225097656,"518,2190,598,2215"
the,96.02127838134766,"616,2186,669,2212"
little,32.92454528808594,"685,2184,769,2212"
wire,96.36084747314453,"9,2228,79,2244"
on,96.3874282836914,"111,2229,148,2244"
a,92.81912994384766,"182,2232,200,2249"
jackstaff,64.0556411743164,"233,2224,385,2251"
at,96.04102325439453,"416,2227,450,2250"
the,93.254669189453125,"480,2222,534,2250"
tep,88.90327453613281,"565,2227,620,2256"
of,96.91431427001953,"649,2224,685,2251"
the,95.95954895019531,"712,2224,768,2253"
butiding.,69.90930938720703,"9,2261,151,2285"
Pong!,96.33351135253906,"37,2297,131,2320"
——,0,"282,2338,318,2341"
ee,23.42980194091797,"418,2336,768,2346"
CONTINUED,95.33148956298828,"94,2346,333,2370"
ON,96.22209930419922,"359,2350,413,2372"
PAGE,96.42412567138672,"440,2350,547,2376"
WO.,37.56893539428711,"569,2350,670,2396"
ae,26.234649658203125,"694,2346,753,2396"
